circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,totservices_outlier_flag,billdservices_outlier_flag,units_outlier_flag,load_outlier_flag,catcode_circle_mean,catcode_circle_sum,catcode_circle_std,catcode_circle_count,catcode_circle_rank,totservices_circle_mean,totservices_circle_sum,totservices_circle_std,totservices_circle_count,totservices_circle_rank,billdservices_circle_mean,billdservices_circle_sum,billdservices_circle_std,billdservices_circle_count,billdservices_circle_rank,circle_encoded,division_encoded,catcode_std,totservices_std,billdservices_std,units_std,load_std,catcode_circle_mean_std,catcode_circle_sum_std,catcode_circle_std_std,catcode_circle_count_std,catcode_circle_rank_std,totservices_circle_mean_std,totservices_circle_sum_std,totservices_circle_std_std,totservices_circle_count_std,totservices_circle_rank_std,billdservices_circle_mean_std,billdservices_circle_sum_std,billdservices_circle_std_std,billdservices_circle_count_std,billdservices_circle_rank_std,totservices_log,billdservices_log,load_log,catcode_totservices_ratio,catcode_billdservices_ratio,catcode_units_ratio,catcode_load_ratio,catcode_catcode_circle_mean_ratio
HABSIGUDA,KEESARA,KEESARA,BALAJI NAGAR,BALAJI NAGAR HV,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,601.0,6.0,False,False,True,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,3.0,1.0625,17.0,0.25,16,9.0,3.0,22.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.0048569691519733124,-0.1404045896758525,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-1.0270243398113883,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,1.0986122886681098,0.6931471805599453,1.9459101490553132,2.0,4.0,0.0066555740432612314,0.6666666666666666,1.0
HABSIGUDA,KEESARA,KEESARA,BALAJI NAGAR,LAPRICI COLONY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,85.0,3.75,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,22.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1482081364607062,-0.17646937459842735,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.047058823529411764,1.0666666666666667,1.0
HABSIGUDA,SAINIKPURI,CHERLAPALLY,CHERLAPALLY-I,PHASE-IV(4),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,31.0,0.75,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,36.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16321000280696896,-0.22455575449519374,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.12903225806451613,5.333333333333333,1.0
HABSIGUDA,KEESARA,KEESARA,DAMMAIGUDA,AMBEDKAR NAGAR(NFV COLONY),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,44.0,3.75,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,22.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1595984423902761,-0.17646937459842735,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.09090909090909091,1.0666666666666667,1.0
HABSIGUDA,SAINIKPURI,MALKAJGIRI,VINAYAK NAGAR,nan,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,36.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
HABSIGUDA,HABSIGUDA,HABSIGUDA,NACHARAM,NACHARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,79.0,2.25,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,13.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.14987501049917987,-0.20051256454681055,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,0.05063291139240506,1.7777777777777777,1.0
HABSIGUDA,KEESARA,KEESARA,KEESARA,HV -NON CT METERS-1 RAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,25.0,7.5,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,3.0,1.0625,17.0,0.25,16,1.0,3.0,22.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.1648768768454426,-0.11636139972746931,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-1.0270243398113883,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-1.1004818528727018,1.0986122886681098,1.0986122886681098,2.1400661634962708,2.0,2.0,0.16,0.5333333333333333,1.0
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHANAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,73.0,1.01,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,22.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1515418845376535,-0.220388268237474,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,0.6981347220709844,4.0,4.0,0.0547945205479452,3.9603960396039604,1.0
HABSIGUDA,KEESARA,GHATKESAR,GHATKESAR,GHATKESAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,22.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
HABSIGUDA,SAINIKPURI,A S RAO NAGAR,A S RAO NAGAR,MOULA - ALI (HV),COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,126.0,0.75,False,False,False,False,4.0,64,0.0,16,8.5,1.3125,21,0.6020797289396148,16,10.5,1.0625,17.0,0.25,16,9.0,3.0,36.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.13681783053113636,-0.22455575449519374,0.0,-1.2905396567967284,0.0,-1.2905396567967284,-1.2905396567967284,-1.1149960258753622,-0.9100855581675882,-1.0718876148096965,-1.2905396567967284,-0.8881630166911286,-1.0635621641776614,-0.8976957648244148,-0.9830052415593807,-1.2905396567967284,-0.9472922717132739,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.031746031746031744,5.333333333333333,1.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,AMBERPET,GRC HV AMBERPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,60.0,1.5,False,False,False,False,4.0,24,0.0,6,3.5,1.6666666666666667,10,1.632993161855452,6,4.0,1.6666666666666667,10.0,1.632993161855452,6,4.0,4.0,1.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15515344495434638,-0.21253415952100216,0.0,-1.4196702647437078,0.0,-1.4196702647437078,-1.4196702647437078,-1.0130522994623816,-0.9234055141682461,-0.9855360743922146,-1.4196702647437078,-1.0085094967286872,-0.8551513390451858,-0.9078516920165077,-0.8639840623185713,-1.4196702647437078,-1.0430357599379163,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.06666666666666667,2.6666666666666665,1.0
HYDERABAD CENTRAL,AZAMABAD,AMBERPET,GOLNAKA,GRC HV GOLNAKA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,94.0,3.75,False,False,False,False,4.0,24,0.0,6,3.5,1.6666666666666667,10,1.632993161855452,6,4.0,1.6666666666666667,10.0,1.632993161855452,6,4.0,4.0,1.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.14570782540299576,-0.17646937459842735,0.0,-1.4196702647437078,0.0,-1.4196702647437078,-1.4196702647437078,-1.0130522994623816,-0.9234055141682461,-0.9855360743922146,-1.4196702647437078,-1.0085094967286872,-0.8551513390451858,-0.9078516920165077,-0.8639840623185713,-1.4196702647437078,-1.0430357599379163,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.0425531914893617,1.0666666666666667,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,GRC HV SECTION51,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,1434.0,18.0,False,True,True,True,4.0,24,0.0,6,3.5,1.6666666666666667,10,1.632993161855452,6,1.0,1.6666666666666667,10.0,1.632993161855452,6,1.0,4.0,35.0,0.0,-0.010216887089492924,0.051236935320693795,0.22656070985611682,0.05194092991121317,0.0,-1.4196702647437078,0.0,-1.4196702647437078,-1.4196702647437078,-1.0130522994623816,-0.9234055141682461,-0.9855360743922146,-1.4196702647437078,-1.064054025976791,-0.8551513390451858,-0.9078516920165077,-0.8639840623185713,-1.4196702647437078,-1.1004818528727018,1.791759469228055,1.791759469228055,2.9444389791664403,0.8,0.8,0.002789400278940028,0.2222222222222222,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,KAVADIGUDA,INDIRA PARK AREA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,318.0,2.25,False,False,False,False,4.0,24,0.0,6,3.5,1.6666666666666667,10,1.632993161855452,6,4.0,1.6666666666666667,10.0,1.632993161855452,6,4.0,4.0,35.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.08347786129997993,-0.20051256454681055,0.0,-1.4196702647437078,0.0,-1.4196702647437078,-1.4196702647437078,-1.0130522994623816,-0.9234055141682461,-0.9855360743922146,-1.4196702647437078,-1.0085094967286872,-0.8551513390451858,-0.9078516920165077,-0.8639840623185713,-1.4196702647437078,-1.0430357599379163,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,0.012578616352201259,1.7777777777777777,1.0
HYDERABAD CENTRAL,MEHDIPATNAM,GOLCONDA,SHAIKPET,GRC HV SAHIKPET,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,146.0,5.25,False,False,False,False,4.0,24,0.0,6,3.5,1.6666666666666667,10,1.632993161855452,6,4.0,1.6666666666666667,10.0,1.632993161855452,6,4.0,4.0,27.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.13126158373622424,-0.15242618465004412,0.0,-1.4196702647437078,0.0,-1.4196702647437078,-1.4196702647437078,-1.0130522994623816,-0.9234055141682461,-0.9855360743922146,-1.4196702647437078,-1.0085094967286872,-0.8551513390451858,-0.9078516920165077,-0.8639840623185713,-1.4196702647437078,-1.0430357599379163,0.6931471805599453,0.6931471805599453,1.8325814637483102,4.0,4.0,0.0273972602739726,0.7619047619047619,1.0
HYDERABAD CENTRAL,SAIFABAD,INDIRA PARK,ASHOK NAGAR,GRC HV SECTION53,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,34.0,3.75,False,False,False,False,4.0,24,0.0,6,3.5,1.6666666666666667,10,1.632993161855452,6,4.0,1.6666666666666667,10.0,1.632993161855452,6,4.0,4.0,35.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16237656578773216,-0.17646937459842735,0.0,-1.4196702647437078,0.0,-1.4196702647437078,-1.4196702647437078,-1.0130522994623816,-0.9234055141682461,-0.9855360743922146,-1.4196702647437078,-1.0085094967286872,-0.8551513390451858,-0.9078516920165077,-0.8639840623185713,-1.4196702647437078,-1.0430357599379163,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.11764705882352941,1.0666666666666667,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,BEGUM BAZAR,TOPE KHANA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,71.0,0.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1520975092171447,-0.22455575449519374,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.056338028169014086,5.333333333333333,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,CHUDI BAZAR,BHARAT METAL WORKS,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,0.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16598812620442502,-0.22455575449519374,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.19047619047619047,5.333333333333333,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,SEETHARAM PET,EK MINAR MOSQUE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,37.0,0.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16154312876849533,-0.22455575449519374,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.10810810810810811,5.333333333333333,1.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,MANGAL HAT,GRC HV MANGALHAT,COTTAGE INDUSTRIES AND DHOBIGHATS,4,8,8.0,1340.0,27.0,True,True,True,True,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,2.0,1.75,42.0,2.111047545445255,24,2.0,5.0,3.0,0.0,0.15443787296146544,0.23115947872051962,0.20044634992002983,0.19620006960151243,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-1.0455391828940896,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-1.0813331552277732,2.1972245773362196,2.1972245773362196,3.332204510175204,0.5,0.5,0.0029850746268656717,0.14814814814814814,1.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,MANGAL HAT,WATER WORKS MGHT,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,89.0,3.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1470968871017238,-0.17646937459842735,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.0449438202247191,1.0666666666666667,1.0
HYDERABAD SOUTH,BEGUM BAZAR,TROOP BAZAR,PUTLI BOWLI,GRCHV PUTLIBOWLI ( KREDY & YA),COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,291.0,5.25,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,4.0,1.75,42.0,2.111047545445255,24,4.0,5.0,3.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.0909787944731113,-0.15242618465004412,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-1.0085094967286872,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-1.0430357599379163,1.0986122886681098,1.0986122886681098,1.8325814637483102,2.0,2.0,0.013745704467353952,0.7619047619047619,1.0
HYDERABAD SOUTH,BEGUM BAZAR,BEGUM BAZAR,SEETHARAM PET,HINDI NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,0.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.22455575449519374,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,,5.333333333333333,1.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,DATTATREYA COLONY,WATER WORKS,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,550.0,3.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.01902539847899924,-0.17646937459842735,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,0.007272727272727273,1.0666666666666667,1.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,DURGA NAGAR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,364.0,5.03,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,3.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.07069849367168203,-0.155952519175807,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,1.7967470107390942,4.0,4.0,0.01098901098901099,0.7952286282306162,1.0
HYDERABAD SOUTH,BEGUM BAZAR,SEETHARAM BAGH,KARWAN,GRCHV KARWAN,COTTAGE INDUSTRIES AND DHOBIGHATS,4,9,9.0,931.0,43.5,True,True,True,True,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,1.0,1.75,42.0,2.111047545445255,24,1.0,5.0,3.0,0.0,0.20932279297845158,0.2911336598537949,0.0868211029640768,0.4606751590337278,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-1.064054025976791,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-1.1004818528727018,2.302585092994046,2.302585092994046,3.7954891891721947,0.4444444444444444,0.4444444444444444,0.004296455424274973,0.09195402298850575,1.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,CHARMINAR,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,0.0,7.5,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,4.0,1.75,42.0,2.111047545445255,24,4.0,5.0,7.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.17182218533908278,-0.11636139972746931,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-1.0085094967286872,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-1.0430357599379163,1.0986122886681098,1.0986122886681098,2.1400661634962708,2.0,2.0,,0.5333333333333333,1.0
HYDERABAD SOUTH,CHARMINAR,CHARMINAR,HUSSAINI ALAM,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,21.0,15.75,False,False,False,True,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,7.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16598812620442502,0.015876144988638353,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,2.8183982582710754,4.0,4.0,0.19047619047619047,0.25396825396825395,1.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,UPPUGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,23.0,0.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,7.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16543250152493383,-0.22455575449519374,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.17391304347826086,5.333333333333333,1.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,3.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,7.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.17646937459842735,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,1.55814461804655,4.0,4.0,,1.0666666666666667,1.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHANDRAYANA GUTTA,RAKSHAPURAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,62.0,0.75,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,7.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15459782027485516,-0.22455575449519374,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,0.5596157879354227,4.0,4.0,0.06451612903225806,5.333333333333333,1.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,CHATRINAKA,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,7.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
HYDERABAD SOUTH,CHARMINAR,FALAKNUMA,FALAKNUMA,GRC,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,485.0,2.25,False,False,False,False,4.0,96,0.0,24,12.5,1.75,42,2.111047545445255,24,15.0,1.75,42.0,2.111047545445255,24,15.0,5.0,7.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.037083200562463656,-0.20051256454681055,0.0,-1.1872351704391448,0.0,-1.1872351704391448,-1.1872351704391448,-0.9890655403063863,-0.8846565512572411,-0.9454932045369342,-1.1872351704391448,-0.8048462228189729,-0.8264050183372582,-0.8614245962812257,-0.8228424297744449,-1.1872351704391448,-0.8324000858437031,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,0.008247422680412371,1.7777777777777777,1.0
